,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
M4_Q7034,2.3773807949646506,6.442640321269248,9.0,1.9644109262691787,0.9119389917063407,126.14063627557161,45257.563025359166,0.039473684210526314,0.8028585426760276,6.247927513443587,1119.8516923703726,9.0,4.509475222292576,534.0165205127772,20.029317386773975,0.4372136185195765,1.8607790445132983,0.6768951263877389,0.6782819552741367,61.360632492243774,0.528814780260974,203.6969214433811,959.3378673392116,-160.51382503116102,-110.92408352873025,-56.80181805989413,69.33881821567748,426.8777604131713,1.4452591438181146,1.519834152522666,5.0,5.5725419107677885,0.9150104548698503,519.014008756026,189519.72509275266,0.05263157894736842,0.9270741627150331,6.247927513443587,1665.2876038097884,16.75,3.2662699336395393,888.873204540513,140.379266630984,0.29094315544818594,1.4775567414234516,0.8252176678316718,0.7394380887291411,182.42948507567652,27.66283003737351,395.27105645085646,1421.9334868333935,-243.35411697639483,-164.5896172112123,-109.00768120476363,410.0063275512623,1048.7570590221317,-0.3046538619936297,-1.2287843619428798,2.0,63.252105725479375,0.5795759420972014,4512.986060009911,13777954.601570746,0.02631578947368421,0.99316981343096,6.247927513443587,7902.601274135284,2.0,1.6095639311421988,879.2165983568188,3058.771739152528,0.055177119751950665,2.5050185268065497,1.0001758201783493,0.8459800764476181,2755.205054530104,3060.203939171175,2487.3278250087005,5974.486801541317,-1928.114472593968,-1444.5860140595219,626.1792563787593,5139.16531638867,5932.771359784464,58.425471496582034,93.74467849731445,192.5257797241211,346.4375,414.91700744628906,2.1615631103515627,6.403167724609375,29.319381713867188,46.976409912109375,93.56499938964845,-0.03838152454989814,-0.8132002585342697,13.0,11.877793287764861,0.8093106450240257,652.4389999999999,1814656.9268644343,0.10526315789473684,0.9619502255474087,6.247927513443587,1549.06,5.5,1.5728517123556252,1333.5557791966676,1312.9401428571425,0.04632365532356987,28.084784700251273,0.9884067374909391,0.6436279350987884,1290.2445394736842,1332.592,387.202731424734,2118.776,569.716,664.83075,926.81275,1579.25175,1861.50575,83.88598022460937
M4_Q7199,4.00689624851327,18.756014618755763,13.0,8.610575198741069,0.9637658571923736,483.05438379925556,1061580.577778201,0.00980392156862745,0.8063698256843214,6.672425341971497,7379.998894039365,8.166666666666666,5.967479920284861,2709.6226581582932,16.4469074037428,0.41981116141755837,2.076147589494234,0.6855330649043617,0.6585589757053351,209.61013980842392,5.351270628307412,1008.7835085228614,6148.475523275925,-1231.5233707634402,-536.564422554035,-208.1510031646087,274.90338063464685,1169.5870777144453,2.751688687981642,8.05127526986155,7.0,23.41869059695337,0.9699415336150571,897.4908622983343,4333478.911629248,0.00980392156862745,0.938279019008211,6.672425341971497,10889.562772109912,15.666666666666666,4.340729813300631,5468.970975094526,224.95004899882423,0.2527233535848979,1.8032086153588358,0.807709867044092,0.717103180320647,574.9135974441917,58.79487819128644,2000.7381805481266,9036.101445267635,-1853.4613268422768,-1070.8295626900488,-318.3908911342445,579.0999711640898,5055.738193258309,0.6807158660380015,-0.9634089904568355,2.0,185.06194192142564,0.9419723087085516,12555.18168010726,83844646.407115,0.00980392156862745,0.988187654613281,6.672425341971497,23283.52184593821,68.0,2.114372863563142,13075.396807287638,5141.088945213266,0.061017583932960626,4.247232971794265,0.9533518830018787,0.8543516153210367,5151.545874658237,2643.2260818908826,7570.087285388902,19360.619292828487,-3922.902553109722,-3702.2664172498526,-858.7803410636913,11696.401339043568,19033.4983056814,357.6403350830078,431.81719970703125,556.4379577636719,994.5733032226562,1458.4329833984375,10.428466796875,19.051971435546875,38.98541259765625,74.36970520019531,226.45849609375,0.9730367084511073,0.0823628563258274,29.0,50.503229260790164,0.8500303347847497,2245.56825,14158222.077220313,0.029411764705882353,0.8916877969840016,6.672425341971497,7134.261,3.4285714285714284,2.2277771272763327,6947.381094717423,3255.3961505376346,0.12487751598864304,13.415852136754275,0.9657056279940553,0.5920855359301413,3359.3826862745104,2814.3025,1694.9247901837334,8382.549,1248.288,1524.6487,2020.7040000000002,4266.27225,6713.073299999998,298.89686889648436
M4_Q7204,3.1708333674947244,13.674025301489811,14.0,2.7140772861979965,0.9560313853201743,185.4737150370419,116183.25304657365,0.00980392156862745,0.8059414554674725,6.672425341971497,2413.525411966776,7.461538461538462,5.551954261609489,845.6040225802711,19.514325369313116,0.44362545502981104,1.8745177945641032,0.667688931577638,0.652040834844106,70.70895543407013,-0.47746605425152056,333.44189399053676,1892.420507740328,-521.1049042264483,-234.7701319397579,-74.34627289518042,111.12744214186148,409.2819495417614,1.9275060892327969,4.586246789473977,7.0,7.563355339000375,0.9682147582310424,457.5538919105691,492826.5293086867,0.029411764705882353,0.9441058112714583,6.672425341971497,3627.016086913995,15.666666666666666,3.9330260752434585,1690.496198890195,96.6062797200125,0.2559021043821605,1.7112601423753804,0.7910456357836698,0.717103180320647,201.38322801769507,88.37517364851055,672.5112079228567,2761.047415466084,-865.9686714479108,-536.9023380043288,-171.40673317828805,286.14715873228107,1658.7520982566034,0.625316831213073,-0.9609438548533613,2.0,60.50169354057715,0.7660220662282963,4163.888817028479,10526486.566037867,0.0196078431372549,0.9880118230436804,6.672425341971497,7850.468020530808,67.0,2.081316869425238,4255.999081235921,2075.813283984213,0.06263986828086603,3.7023694338384,0.9451486691446894,0.8543516153210367,2032.4628698160109,1360.5661030884376,2528.9486449623946,6752.73838441468,-1097.729636116128,-1016.06103281708,-50.49693952935951,4113.39187749912,6640.373397705927,176.96611785888672,206.62123107910156,264.62060546875,382.15142822265625,604.4139404296875,7.425097656250002,19.011398315429688,39.07293701171875,63.61014175415039,208.34036254882812,0.5525645217765263,-0.7666514796463737,31.0,16.393928165517874,0.8192567899489906,837.791,2013677.689996647,0.049019607843137254,0.8996163010007568,6.672425341971497,2066.1400000000003,3.2,1.8112322259866018,2333.9053190797986,1282.3089677419355,0.11139217753699962,14.438044023882284,0.9497755303447021,0.5872722349938142,1306.2263725490193,1260.935,554.4820589109055,2570.213,504.073,634.04875,839.3565,1677.1475,2316.0869499999994,119.07214660644532
M4_Q7256,3.578577283345857,16.00175596412242,15.0,12.048657959083089,0.9624666939332491,428.93714030501224,1441557.6632074874,0.010638297872340425,0.7919340912846244,6.554588851677637,8564.712896218742,6.428571428571429,5.737074821645679,3320.4592874791815,50.13846403565921,0.4547993020030638,2.1117547203761555,0.7122421148088891,0.6419810904808645,264.7289006708217,19.203156034768075,1171.10045357224,6888.212292231766,-1676.5006039869768,-819.3269324604852,-159.63521598203116,269.30192432298105,1683.31656001587,2.751609127475233,7.184961850986923,7.0,35.39474519341309,0.8957044449637375,1063.212401674779,7185073.908938131,0.02127659574468085,0.9518638103384744,6.554588851677637,12449.022746052633,14.333333333333334,4.0577476886234365,6928.385414075683,353.1972942131264,0.2379436981329705,1.7377365397888733,0.8701552598619274,0.7134745652129394,745.2465829809971,-2.4353821732411234,2574.816777849111,10876.787879796306,-1572.2348662563272,-1168.1314688804302,-421.78424704272936,641.4281546320494,7888.58886198161,0.771356429071678,-1.0350380760453746,3.0,262.3686416724941,0.9786520897262042,15438.350363887066,115359583.15754367,0.010638297872340425,0.9847049590276243,6.554588851677637,26127.349716092922,32.5,2.113847867753192,16587.849982123822,5781.6697558143815,0.05789195880303305,4.686882614382221,0.955351250874805,0.8052764296088563,5885.695817555877,1449.2526242835702,8984.329017837053,22703.90533217278,-3423.4443839201413,-3316.4799123275657,-1041.0160561848768,14397.33430770219,22126.001177417107,384.22425842285156,435.255126953125,571.3638916015625,1209.2471923828125,2582.020971679687,4.9410034179687505,13.65618896484375,33.475921630859375,83.443359375,498.359075927735,1.3104809756727878,0.7062829267903155,30.0,68.97124878084023,0.7775334791531211,2311.58,18549007.63698085,0.05319148936170213,0.8772004977040413,6.554588851677637,8598.0,2.9655172413793105,2.286844569896977,8469.66577696865,3531.8448837209307,0.17246315942347332,9.156738557617741,0.9041207960984268,0.5841179103382768,3712.4291489361713,2867.34,2183.3179912944233,9849.11,1251.11,1670.6005,2129.5575,4441.1375,8601.375999999997,367.2721374511719
M4_Q7307,1.5835105039610362,1.3501667980902927,4.0,9.10234714757031,0.9743218407100075,570.8069314574077,1250610.8798497568,0.07142857142857142,0.7953947710371235,5.39231742277876,3851.438596087496,12.666666666666666,2.9782816440105044,2359.766753751738,368.50618039898615,0.4702554317874261,1.623618080183749,0.8479271519546495,0.7368248109076282,486.27010055921465,110.1865382800377,1007.0512743410277,3330.633654692154,-520.8049413953424,-376.52876714346917,-126.09786563226835,444.7090658251393,2734.7760885758466,0.9480672953184238,-0.551883342580425,3.0,30.419333383660632,0.5924351689275295,2471.5704486941445,4761357.593087411,0.09523809523809523,0.91548892880717,5.39231742277876,5538.619112852367,17.0,2.3657582044909207,3287.7645688684083,1362.27734115723,0.29344913014127816,1.5116191399827645,0.9442072244934914,0.7728394850000352,1393.388244468452,458.89286375904874,1679.2339900277555,5162.211033268144,-376.40807958422283,-221.35710336055263,197.28690654577497,2668.8573552399193,4733.652187271536,-0.577842511357026,-0.8475866529685345,1.0,138.1366192577856,0.9280597143688104,8817.398356839542,226404727.95026457,0.047619047619047616,0.9800534874065133,5.39231742277876,18077.98398877956,0.0,1.3523911321298887,8203.342194253944,14784.145528852343,0.057332451318691295,2.427584712102077,0.9791642981327369,0.9174127341157361,14066.184805987661,15280.240789557094,5342.955451252284,20349.0931722663,2271.109183486739,4444.580239355152,10082.456143559251,18899.854500398793,20257.619510381595,296.3838195800781,360.89959716796875,872.9132995605469,1401.0399169921875,1877.6998291015625,33.6251220703125,33.6251220703125,85.75146484375,137.8778076171875,137.8778076171875,-0.5184880726013004,-1.0444678664709164,4.0,29.04059638603031,-0.03489338110548787,712.5,18390597.61904762,0.023809523809523808,0.9196118187725743,5.20184123230257,1400.0,10.666666666666666,1.1309510743291626,4643.638827404166,4270.7692307692305,0.021203619374244788,45.07759672770981,1.008240473788159,0.7225685804007407,4269.761904761905,4400.0,399.6634780557388,4850.0,3450.0,3582.5,3895.0,4607.5,4776.5,135.5594665527344
M4_Q7394,1.3576999399540866,2.5082759349353814,6.0,9.500385885896248,0.7028071390728354,314.33499570199734,121295.49193024974,0.07142857142857142,0.791542347116855,5.39231742277876,1585.197049774902,7.6,3.393898383150039,842.5340700410501,98.3912852657153,0.4493282817804293,1.8374118211020338,0.8402018014212207,0.6890896692712855,131.53333406385002,80.83765437222415,322.48174205727895,1182.010038837935,-403.18701093696694,-284.8473147856809,-50.13245886778708,264.20253683421026,851.378012231057,0.7616297114112192,0.052720297182085485,4.0,29.034352384717643,0.9164263163851509,751.0646525222048,457429.5468915237,0.07142857142857142,0.928690963972358,5.39231742277876,2106.2953699175905,11.333333333333334,2.5619536588045393,1138.6404036727586,376.94613093081915,0.25594935864134766,1.9036843272029127,0.9573999969787593,0.7368248109076282,386.113246171697,432.6181040546187,555.2892111524212,1732.7399026044259,-373.5554673131644,-315.5907125847021,-115.5547569326809,635.5098955895239,1599.4736546710856,-0.7608673706904547,-0.6129873568763902,1.0,126.16603755805922,0.07629407551500918,3144.8612535445745,20605610.55033015,0.023809523809523808,0.9549950750594138,5.39231742277876,7005.93442808986,0.0,1.4035694752166534,3659.595285702118,4213.278965130876,0.06016706630673662,2.5632862061237747,0.9890266537361383,0.9174127341157361,4008.88705674996,4594.591719216134,2129.421310251402,6371.27951224901,-634.6549158408504,-103.79060472192752,2717.4458754128364,5862.307128957411,6329.8772957301535,217.02012634277344,235.9249267578125,373.2044982910156,463.0327453613281,543.0236206054688,143.2974853515625,143.2974853515625,143.2974853515625,143.2974853515625,143.2974853515625,-0.11010603822072,-1.4745242485790382,10.0,32.60294951786729,0.7812634578455678,809.6499999999999,1662511.657142857,0.023809523809523808,0.8897301722778438,5.39231742277876,1436.8000000000002,4.0,1.5462419772606497,1653.1614266018983,1213.2589743589745,0.09831078694459736,14.752462950552266,1.0114569091312493,0.6297786439128196,1216.2952380952381,1221.9,427.9457336271799,1993.7,556.9,572.58,809.95,1619.6,1768.0149999999996,176.2803955078125
M4_Q7425,0.9815136730776609,0.5912418947394573,6.0,1.4117030384128897,0.9057333325283312,200.15808290053482,59948.941606364155,0.11904761904761904,0.6989773803841522,5.39231742277876,901.080804018053,7.6,2.62263937221383,447.2174707522191,90.89102559039648,0.5845650140399086,1.3379981285910918,0.7808951249567796,0.6890896692712855,108.38737273767781,64.73589323010852,219.54753252402512,642.1394278930202,-258.9413761250328,-146.41584359423027,-18.607932456478242,181.55015044405658,612.6440340652151,0.44696869730616035,-1.0639070788608174,3.0,4.837897694888936,0.8364213752443888,489.6406660261646,216220.458925034,0.09523809523809523,0.9062057727250898,5.39231742277876,1040.570124846477,16.5,1.9581080878552686,521.0485275542077,343.08624839490744,0.28189818511675585,1.4697380779405944,0.9289118674393997,0.7728394850000352,332.6967704374309,247.11545541292824,324.85891994146846,910.5106996029094,-130.0594252435676,-107.69798940151107,102.36129078940915,592.0019568155737,906.138340445178,-0.5269552810412206,-0.9671219947980294,1.0,26.32227243111488,0.35968307293887786,2379.6441612848184,14763262.488123652,0.047619047619047616,0.9830250560227841,5.39231742277876,4554.074354335367,0.0,1.3564240068938263,1896.278858053396,3777.3237408424247,0.05852583904160397,2.4081161767176984,0.9782019166458312,0.9174127341157361,3589.2624426731904,3878.5736585721497,1371.2977815701922,5211.786761075308,657.7124067399411,1212.2328061519918,2470.834285323428,4850.4784466082465,5200.248156930553,166.85557556152344,183.3743133544922,261.18927001953125,286.3468322753906,375.18177795410156,11.88885498046875,11.88885498046875,37.309112548828125,62.7293701171875,62.7293701171875,-0.08119165793320555,-0.10790277314233077,9.0,4.656170488615187,0.6734012764391987,173.10000000000014,1157013.0690476191,0.14285714285714285,0.7410183216272256,5.39231742277876,580.9000000000001,4.625,1.239627832282563,1001.0505796404855,1082.09358974359,0.07339787893238743,16.856976878939186,0.905584644558653,0.6398143045892748,1068.8809523809523,1051.8000000000002,120.44325919206628,1333.4,752.5,907.2,985.875,1158.9750000000001,1243.105,87.61488647460938
M4_Q7573,2.781328457960624,8.317445934063048,9.0,2.3017953850483095,0.9297894682269322,135.53502254676067,71786.21019034753,0.04285714285714286,0.7902705894351671,6.129283016944968,1433.3603852005288,8.25,4.601189550281958,676.5565576851735,35.22662514519119,0.4505580673526771,1.9188469843702727,0.8305793099290784,0.6740841003397687,93.19080218567065,17.742437396658637,251.20048681947003,1232.7943573961775,-200.56602780435125,-62.82090806230764,-29.44624414659589,106.08877840016477,613.6066113042018,1.4579043872576467,1.248007940526386,5.0,6.79061353970787,0.9177633094557235,456.81543223991963,318944.6331523827,0.05714285714285714,0.9378095902063857,6.129283016944968,1895.0339517189814,15.25,3.084224651969706,1131.4293440933845,220.49548671668407,0.2623514676717928,1.6220129294822339,0.925272187582037,0.7357273042834744,275.44464976639534,29.79045185801533,493.02624480594386,1741.8215263360216,-153.21242538295962,-132.07280476942643,-85.28015925404152,371.5352729858781,1338.181480540568,-0.2504619627223329,-1.0399314152596397,1.0,70.06830024989902,0.5396130291661567,3089.3442956961153,12475829.784377212,0.02857142857142857,0.9845939202231622,6.129283016944968,6342.702604389926,0.0,1.581040158889682,2569.0352031415937,3230.0807939894125,0.04886059263848205,4.518197129559661,0.9860560508385311,0.9266140407349684,3012.551518727641,3029.699279772519,1844.007356652623,5584.414186171221,-758.2884182187042,-135.31055024254064,1610.1709023466392,4699.5151980427545,5530.093551618736,60.81376609802246,66.48040008544922,127.718017578125,293.65191650390625,410.5586700439453,5.1772003173828125,5.747856140136719,8.877334594726562,18.779071807861328,144.70954589843754,0.2785010322913222,-1.5099964141083888,16.0,13.431598285364363,0.8612846379693251,586.25,1977050.8714285714,0.014285714285714285,0.9482568233635089,6.07214015980211,889.0,4.2,1.3391875336852401,1712.3498498494355,1376.640625,0.03159407585655328,45.233358765220146,0.9686018063994912,0.6207846975277463,1375.9,1317.5,289.7413698948968,1883.0,994.0,1005.45,1111.0,1697.25,1793.9499999999998,39.11521530151367
M4_Q7757,1.3490281607609127,2.746952131447356,12.0,7.083112446632974,0.977189441611586,2581.5223225494356,6059727.101946445,0.08536585365853659,0.7486154004799435,6.357552004618085,12808.364688859328,7.090909090909091,3.8474681596215876,3751.169678359616,-251.68895781806933,0.5937150283547808,1.3988272492046345,0.5032588037671982,0.6548743047943794,287.81146623955806,-120.96262850187141,2444.7682225207936,9471.124980550923,-3337.2397083084047,-3002.81914583019,-1243.674769515462,1337.8475530339733,4866.709921060785,0.5612717991335995,-0.2873209483080341,6.0,8.947441066421616,0.8211101523843831,4774.734052259706,11302308.61632786,0.08536585365853659,0.8936628413263373,6.357552004618085,14238.322789398986,15.6,2.7385055933534517,4971.318716383601,344.8243245026798,0.3586930694600546,1.2769336562794238,0.7103414858517407,0.723228912030745,643.1530012074927,320.4539068773511,3299.7973927751464,9206.55629785607,-5031.766491542916,-3637.239871090562,-2035.0626767267006,2739.6713755330056,6474.181121380483,-0.9760987636584476,-0.3520910163265296,12.0,8.624684684853474,0.8605578177874263,8365.3380675859,142444362.20658636,0.024390243902439025,0.9927710294864724,6.357552004618085,19526.76319591263,4.2727272727272725,1.359917645291462,1203.2054740800666,11609.72689147451,0.055604138408582665,12.787854198811711,0.9573575542338575,0.6548743047943794,10529.817497112777,13142.974324775827,5618.478947551902,16230.624913462396,-3296.1382824502343,-1172.2918481290003,6713.720133251067,15079.058200836967,15730.79741907169,1566.5132446289062,2179.3505859375,3401.67138671875,4466.79833984375,5221.000244140625,121.215625,199.5401611328125,670.45068359375,1300.0743408203125,1586.2028320312502,0.5161212494976456,-0.1236636629627843,24.0,5.670377988920452,-0.18547102232440993,2950.0,33725121.951219514,0.25609756097560976,0.47656006082401503,5.355347011113401,9600.0,3.391304347826087,1.9285959849275378,6386.2423220812225,5252.666666666667,0.3444665378390091,4.7980117796231285,0.7461398905605579,0.5945062525543712,5441.463414634146,5450.0,2028.693633454201,11200.0,1600.0,2805.0,3725.0,6675.0,8890.0,1626.623486328125
M4_Q7963,2.4783636359717094,5.714599949512964,5.0,70.22240098892206,0.6002803268792786,686.5878790177743,6661586.9812078085,0.025,0.7717711656401925,5.321928094887363,10152.706841403784,9.0,3.7991972265777934,6867.4144288173875,730.3618504545617,0.41363081520772316,2.1265270398324443,0.8413124736893128,0.7073681490192055,1058.195644502389,24.995733364790645,2354.1047043757385,9805.747163772567,-346.9596776312174,-287.2912669173901,-78.31336678648222,608.2745122312921,7276.998960317895,1.366924881500566,0.8167724747468985,3.0,197.5445624856712,0.6111280170673745,5088.920475572026,28690628.42539897,0.05,0.9199522319292934,5.321928094887363,15244.749061956922,16.0,2.691205949328676,9912.388256085189,2878.296102069346,0.24768799166830952,1.8066823835849344,0.9365271737663718,0.7705244525331133,2995.8662487091788,931.5632209615524,4440.204257153511,14415.076936437217,-829.6721255197044,-432.34121346236986,-357.5667099264124,4731.353765645614,13503.024112535822,-0.7982752290672309,-0.4491154000640929,1.0,671.9859872607013,0.39559205875874026,18032.287175119276,930160991.9575268,0.05,0.9557350155130886,5.321928094887363,40985.3913594804,0.0,1.3545521960154607,23750.546720104587,29378.7374939963,0.057616244832705034,2.91467284700972,0.9829535091626113,0.9164117169201276,28003.014370875688,31183.04252456691,12082.722296819387,41311.86543874157,326.47407926117165,4498.348146957488,20484.31325974104,38516.60043486032,41151.29899499726,224.25241699218753,525.1466064453125,1334.7553100585938,2745.6717529296875,3743.5021240234373,0.0,0.0,0.0,0.0,0.0,0.31885664759841315,-1.2360596067846399,3.0,189.69174484052536,0.3276768486054098,3910.25,77276890.95,0.025,0.8702729929749627,5.321928094887363,7034.0,15.0,1.4097809222456563,12180.325811066054,8476.445945945947,0.025839959546985442,35.22935074816646,0.9924513183046099,0.7705244525331133,8508.3,8117.0,2210.366951435892,12393.0,5359.0,5634.6,6380.25,10290.5,12227.75,354.2245178222656
M4_Q8076,0.7302438953043461,0.2388811793272252,14.0,-8.187203030501415,0.9900867214821563,3855.324135945275,8697888.101286395,0.12871287128712872,0.7369682855278595,6.658211482751794,13706.890082062095,7.461538461538462,2.885010806989601,2416.6036266321066,-157.80767010381243,0.6649193515183534,1.2191384572796982,0.645439849891202,0.6515568463725075,433.04478632482704,-214.1303292550301,2917.252185588911,8508.526433009774,-5198.36364905232,-3682.0484073464236,-1570.9968161660868,2284.327319779188,5748.048875299117,0.5555012878773848,-0.19113020505514644,7.0,-35.944582138301676,0.8912010777080032,7651.192744484631,31604150.86159868,0.10891089108910891,0.9273628603480729,6.658211482751794,22979.95954822118,15.0,2.5800422367662046,4727.802618519995,937.550356207663,0.3181155060092004,1.184103918975343,0.791176433002499,0.7166703656868257,1334.8399263345602,539.7851063412554,5460.984639482319,14504.370297062938,-8475.589251158244,-6332.691545512942,-2516.41285027697,5134.779894207661,12989.267108688553,0.4595661275347286,-0.5843073187159038,10.0,-378.790102492371,0.8505038537752884,14778.984182484868,375837931.2922429,0.019801980198019802,0.9834721974428208,6.658211482751794,48192.83848828614,5.777777777777778,2.0283597528857,-5522.478802708333,15498.550640048124,0.05790778768498905,9.251038360326946,1.0013041161805971,0.6820157386697794,14534.650525445111,11322.459679960419,12828.946386801255,39322.877385392785,-8869.961102893356,-5277.012527255382,8273.75254332382,23052.73672580869,38334.76315151233,2553.6544921875,3512.729248046875,4275.1318359375,5556.181396484375,6385.454101562503,111.62724609375002,235.400634765625,494.6884765625,890.064697265625,1449.1381835937516,0.6393320633672045,0.0741877622831617,30.0,-97.91450203843915,0.6926653355329163,5020.0,105428491.08910891,0.15841584158415842,0.7642069195925938,6.618607522355755,18300.0,3.2413793103448274,2.056908242173929,5955.250194078816,9437.282608695652,0.26391057492391984,6.2341614015871505,0.9093545877410828,0.5891144590238845,9486.732673267326,9270.0,3928.154054396425,21120.0,2820.0,3990.0,6770.0,11790.0,16890.0,2019.0864013671876
M4_Q8191,-0.32621374483075893,2.3096180292763266,12.0,-2.9553707618138154,0.9334555110378545,1098.2779259537556,1187061.7943048489,0.16346153846153846,0.7960591396587967,6.700439718141093,7136.48559281397,8.454545454545455,3.456170984177829,3.3060924687494926,65.2402931631001,0.6360941857798607,1.1629913664225902,0.48102620945346847,0.6666482678504139,63.11211839459247,82.53225702151332,1087.694191772943,3370.9055506201807,-3765.5800421937893,-1645.9084725034254,-355.38424950942846,742.8936764443272,1665.8329121380973,0.05912110374041197,0.13942218543090723,8.0,-12.378968921701734,0.9219799196934703,1690.572884384709,2220811.5934015964,0.11538461538461539,0.9130764521837238,6.700439718141093,7076.576366465772,13.714285714285714,2.6853822632339757,-221.7727693837565,259.6800025669423,0.3960285216387847,1.0988359971240957,0.7321350674637959,0.7047312201939886,252.3346325835287,8.797053345190761,1468.7201321560663,4001.8607625548248,-3074.715603910947,-2509.8322873613674,-556.1258581610521,1134.4470262236568,2639.8195047772247,0.4724331731145332,-1.343455852061246,1.0,-227.41953674606262,0.872689596991903,19229.350439428636,139827157.8187918,0.019230769230769232,0.9975564814696621,6.700439718141093,29475.56730251073,0.0,1.9741470454973022,-5766.8610167760335,6731.168611029886,0.06088425132600812,3.0042724467531543,1.0069616323287904,0.9324470021660818,5763.447589507931,2199.2473301011314,10325.203615512239,23343.999393641177,-6131.567908869553,-5819.27179389034,-3607.03947866609,15622.310960762545,22904.949275443385,888.3963745117187,1179.7979736328125,1522.4033813476562,2127.7464599609375,3329.7346679687494,41.1392822265625,73.0224609375,136.12841796875,305.49322509765625,494.7825195312499,0.23001982570316404,-1.0985106629534063,29.0,-52.57750453430065,0.4911017173598316,3980.25,18601182.144230768,0.057692307692307696,0.9513364609549797,6.700439718141093,7707.0,3.2857142857142856,1.8391300175096579,428.42567374261165,3866.563157894737,0.15488651132468928,9.884467579445477,1.0254402117658483,0.591857985489329,3691.605769230769,3138.5,2230.073763087865,7932.0,225.0,361.65,1979.0,5959.25,7375.85,472.577587890625
M4_Q8274,1.9645846570173915,6.188784716369369,13.0,-9.964581044831878,0.9502652117558869,800.7235538606274,1797219.1033119084,0.038461538461538464,0.8163824618078299,6.700439718141093,8433.028567707182,7.833333333333333,4.63846907054185,322.09592418378816,-52.06695715541577,0.6001426808039966,1.2413586359066988,0.6173429626085988,0.6561723802526898,205.86566947669291,13.375384273168496,1324.703147668496,6218.350221842465,-2214.6783458647183,-1448.2738086186264,-380.62123722101165,420.10231663961565,2897.1573149487867,2.3087906701105156,6.543357117091201,6.0,-28.67969777324965,0.9221781511354569,1548.6277924392775,5538663.755156436,0.019230769230769232,0.9478918258192107,6.700439718141093,12307.381159698005,19.2,4.22603135075855,679.0183047707549,198.00609981669007,0.3136787054622579,1.3603754055088044,0.8065559531292286,0.7336195020202873,569.0093637881212,63.133158472550804,2283.613824419066,9945.696786227738,-2361.684373470267,-2149.9450752395683,-435.4582920255158,1113.1695004137619,5183.036686799747,0.8915948007897496,-0.9114940361780985,12.0,-252.3844792254025,0.8858010330491487,15058.004781884598,100398506.56632683,0.009615384615384616,0.988808990476253,6.700439718141093,25294.61451071942,7.818181818181818,2.1915475330295426,-1841.916340518344,3993.1154985250046,0.0561201700282194,6.228779354062142,1.021015419339664,0.6629876564300269,4159.248149830242,-1820.3975192473376,9115.87414318893,21959.099216611732,-3335.515294107687,-3232.7294654176644,-2673.6113513852924,12384.393430499305,21235.329693671436,268.60021057128904,445.9396057128906,1514.375732421875,1965.6471557617188,3095.4580078125,11.4525146484375,48.617919921875,113.54705810546875,279.326904296875,343.141357421875,1.0638259895040505,-0.08279212725435015,23.0,-67.85134962125254,0.7935426305423307,2982.0,13234203.865384616,0.028846153846153848,0.9120338182524723,6.6812089489103235,8592.0,4.409090909090909,2.5066765920534886,890.3371871644212,2543.8473684210526,0.18469238245910247,8.333991094029336,0.9928317180392942,0.6103279882494528,2807.2884615384614,1928.0,2313.7275896478463,9119.0,527.0,592.6,936.0,3918.0,7726.099999999997,117.89330291748047
